doc_id,position,field,predicted,truth,correct,json_valid
about_us_end_043,end,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_end_043,end,department,People Operations,People Operations,1,1
about_us_end_043,end,years_at_company,3,3,1,1
about_us_end_043,end,weekly_hours,35,35,1,1
about_us_end_043,end,ALL_FIELDS,,,1,1
about_us_end_014,end,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_end_014,end,department,People Operations,People Operations,1,1
about_us_end_014,end,years_at_company,5,5,1,1
about_us_end_014,end,weekly_hours,35,35,1,1
about_us_end_014,end,ALL_FIELDS,,,1,1
about_us_begin_079,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_079,begin,department,Product Analytics,Product Analytics,1,1
about_us_begin_079,begin,years_at_company,6,6,1,1
about_us_begin_079,begin,weekly_hours,40,40,1,1
about_us_begin_079,begin,ALL_FIELDS,,,1,1
about_us_middle_083,middle,job_title,Data Analyst,Data Analyst,1,1
about_us_middle_083,middle,department,Operations,Operations,1,1
about_us_middle_083,middle,years_at_company,7,7,1,1
about_us_middle_083,middle,weekly_hours,40,40,1,1
about_us_middle_083,middle,ALL_FIELDS,,,1,1
about_us_begin_096,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_096,begin,department,Engineering,Engineering,1,1
about_us_begin_096,begin,years_at_company,3,3,1,1
about_us_begin_096,begin,weekly_hours,35,35,1,1
about_us_begin_096,begin,ALL_FIELDS,,,1,1
about_us_end_002,end,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_end_002,end,department,Engineering,Engineering,1,1
about_us_end_002,end,years_at_company,7,7,1,1
about_us_end_002,end,weekly_hours,35,35,1,1
about_us_end_002,end,ALL_FIELDS,,,1,1
about_us_middle_095,middle,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_middle_095,middle,department,Business Intelligence,Business Intelligence,1,1
about_us_middle_095,middle,years_at_company,7,7,1,1
about_us_middle_095,middle,weekly_hours,40,40,1,1
about_us_middle_095,middle,ALL_FIELDS,,,1,1
about_us_begin_080,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_080,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_080,begin,years_at_company,5,5,1,1
about_us_begin_080,begin,weekly_hours,35,35,1,1
about_us_begin_080,begin,ALL_FIELDS,,,1,1
about_us_end_055,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_055,end,department,Operations,Operations,1,1
about_us_end_055,end,years_at_company,6,6,1,1
about_us_end_055,end,weekly_hours,40,40,1,1
about_us_end_055,end,ALL_FIELDS,,,1,1
about_us_begin_038,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_038,begin,department,Operations,Operations,1,1
about_us_begin_038,begin,years_at_company,6,6,1,1
about_us_begin_038,begin,weekly_hours,40,40,1,1
about_us_begin_038,begin,ALL_FIELDS,,,1,1
about_us_end_022,end,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_end_022,end,department,Operations,Operations,1,1
about_us_end_022,end,years_at_company,2,2,1,1
about_us_end_022,end,weekly_hours,35,35,1,1
about_us_end_022,end,ALL_FIELDS,,,1,1
about_us_begin_018,begin,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_begin_018,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_018,begin,years_at_company,5,5,1,1
about_us_begin_018,begin,weekly_hours,40,40,1,1
about_us_begin_018,begin,ALL_FIELDS,,,1,1
about_us_end_075,end,job_title,Product Manager,Product Manager,1,1
about_us_end_075,end,department,Data Platform,Data Platform,1,1
about_us_end_075,end,years_at_company,4,4,1,1
about_us_end_075,end,weekly_hours,45,45,1,1
about_us_end_075,end,ALL_FIELDS,,,1,1
about_us_end_063,end,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_end_063,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_063,end,years_at_company,6,6,1,1
about_us_end_063,end,weekly_hours,35,35,1,1
about_us_end_063,end,ALL_FIELDS,,,1,1
about_us_begin_059,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_059,begin,department,Finance Analytics,Finance Analytics,1,1
about_us_begin_059,begin,years_at_company,7,7,1,1
about_us_begin_059,begin,weekly_hours,35,35,1,1
about_us_begin_059,begin,ALL_FIELDS,,,1,1
about_us_end_034,end,job_title,Software Engineer,Software Engineer,1,1
about_us_end_034,end,department,People Operations,People Operations,1,1
about_us_end_034,end,years_at_company,6,6,1,1
about_us_end_034,end,weekly_hours,35,35,1,1
about_us_end_034,end,ALL_FIELDS,,,1,1
about_us_begin_022,begin,job_title,Software Engineer,Software Engineer,1,1
about_us_begin_022,begin,department,Engineering,Engineering,1,1
about_us_begin_022,begin,years_at_company,3,3,1,1
about_us_begin_022,begin,weekly_hours,35,35,1,1
about_us_begin_022,begin,ALL_FIELDS,,,1,1
about_us_middle_037,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_037,middle,department,Data Platform,Data Platform,1,1
about_us_middle_037,middle,years_at_company,3,3,1,1
about_us_middle_037,middle,weekly_hours,40,40,1,1
about_us_middle_037,middle,ALL_FIELDS,,,1,1
about_us_begin_075,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_075,begin,department,People Operations,People Operations,1,1
about_us_begin_075,begin,years_at_company,6,6,1,1
about_us_begin_075,begin,weekly_hours,45,45,1,1
about_us_begin_075,begin,ALL_FIELDS,,,1,1
about_us_middle_060,middle,job_title,Software Engineer,Software Engineer,1,1
about_us_middle_060,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_060,middle,years_at_company,4,4,1,1
about_us_middle_060,middle,weekly_hours,35,35,1,1
about_us_middle_060,middle,ALL_FIELDS,,,1,1
about_us_end_018,end,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_end_018,end,department,People Operations,People Operations,1,1
about_us_end_018,end,years_at_company,4,4,1,1
about_us_end_018,end,weekly_hours,35,35,1,1
about_us_end_018,end,ALL_FIELDS,,,1,1
about_us_begin_063,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_063,begin,department,Data Platform,Data Platform,1,1
about_us_begin_063,begin,years_at_company,2,2,1,1
about_us_begin_063,begin,weekly_hours,40,40,1,1
about_us_begin_063,begin,ALL_FIELDS,,,1,1
about_us_middle_099,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_099,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_099,middle,years_at_company,2,2,1,1
about_us_middle_099,middle,weekly_hours,45,45,1,1
about_us_middle_099,middle,ALL_FIELDS,,,1,1
about_us_middle_076,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_076,middle,department,People Operations,People Operations,1,1
about_us_middle_076,middle,years_at_company,2,2,1,1
about_us_middle_076,middle,weekly_hours,35,35,1,1
about_us_middle_076,middle,ALL_FIELDS,,,1,1
about_us_begin_034,begin,job_title,Business Analyst,Business Analyst,1,1
about_us_begin_034,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_034,begin,years_at_company,5,5,1,1
about_us_begin_034,begin,weekly_hours,45,45,1,1
about_us_begin_034,begin,ALL_FIELDS,,,1,1
about_us_middle_021,middle,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_middle_021,middle,department,Finance Analytics,Finance Analytics,1,1
about_us_middle_021,middle,years_at_company,3,3,1,1
about_us_middle_021,middle,weekly_hours,45,45,1,1
about_us_middle_021,middle,ALL_FIELDS,,,1,1
about_us_end_059,end,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_end_059,end,department,Engineering,Engineering,1,1
about_us_end_059,end,years_at_company,4,4,1,1
about_us_end_059,end,weekly_hours,45,45,1,1
about_us_end_059,end,ALL_FIELDS,,,1,1
about_us_end_052,end,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_end_052,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_052,end,years_at_company,3,3,1,1
about_us_end_052,end,weekly_hours,35,35,1,1
about_us_end_052,end,ALL_FIELDS,,,1,1
about_us_middle_092,middle,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_middle_092,middle,department,Business Intelligence,Business Intelligence,1,1
about_us_middle_092,middle,years_at_company,4,4,1,1
about_us_middle_092,middle,weekly_hours,35,35,1,1
about_us_middle_092,middle,ALL_FIELDS,,,1,1
about_us_begin_068,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_068,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_068,begin,years_at_company,3,3,1,1
about_us_begin_068,begin,weekly_hours,45,45,1,1
about_us_begin_068,begin,ALL_FIELDS,,,1,1
about_us_begin_087,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_087,begin,department,Data Platform,Data Platform,1,1
about_us_begin_087,begin,years_at_company,5,5,1,1
about_us_begin_087,begin,weekly_hours,35,35,1,1
about_us_begin_087,begin,ALL_FIELDS,,,1,1
about_us_end_005,end,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_end_005,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_005,end,years_at_company,4,4,1,1
about_us_end_005,end,weekly_hours,35,35,1,1
about_us_end_005,end,ALL_FIELDS,,,1,1
about_us_middle_084,middle,job_title,Data Analyst,Data Analyst,1,1
about_us_middle_084,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_084,middle,years_at_company,3,3,1,1
about_us_middle_084,middle,weekly_hours,40,40,1,1
about_us_middle_084,middle,ALL_FIELDS,,,1,1
about_us_begin_091,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_091,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_091,begin,years_at_company,2,2,1,1
about_us_begin_091,begin,weekly_hours,35,35,1,1
about_us_begin_091,begin,ALL_FIELDS,,,1,1
about_us_end_013,end,job_title,Software Engineer,Software Engineer,1,1
about_us_end_013,end,department,Product Analytics,Product Analytics,1,1
about_us_end_013,end,years_at_company,6,6,1,1
about_us_end_013,end,weekly_hours,40,40,1,1
about_us_end_013,end,ALL_FIELDS,,,1,1
about_us_begin_029,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_029,begin,department,Data Platform,Data Platform,1,1
about_us_begin_029,begin,years_at_company,5,5,1,1
about_us_begin_029,begin,weekly_hours,45,45,1,1
about_us_begin_029,begin,ALL_FIELDS,,,1,1
about_us_end_044,end,job_title,Product Manager,Product Manager,1,1
about_us_end_044,end,department,Product Analytics,Product Analytics,1,1
about_us_end_044,end,years_at_company,5,5,1,1
about_us_end_044,end,weekly_hours,45,45,1,1
about_us_end_044,end,ALL_FIELDS,,,1,1
about_us_middle_047,middle,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_middle_047,middle,department,People Operations,People Operations,1,1
about_us_middle_047,middle,years_at_company,5,5,1,1
about_us_middle_047,middle,weekly_hours,40,40,1,1
about_us_middle_047,middle,ALL_FIELDS,,,1,1
about_us_begin_052,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_052,begin,department,Marketing Analytics,Marketing Analytics,1,1
about_us_begin_052,begin,years_at_company,3,3,1,1
about_us_begin_052,begin,weekly_hours,35,35,1,1
about_us_begin_052,begin,ALL_FIELDS,,,1,1
about_us_middle_010,middle,job_title,Software Engineer,Software Engineer,1,1
about_us_middle_010,middle,department,People Operations,People Operations,1,1
about_us_middle_010,middle,years_at_company,7,7,1,1
about_us_middle_010,middle,weekly_hours,40,40,1,1
about_us_middle_010,middle,ALL_FIELDS,,,1,1
about_us_begin_005,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_005,begin,department,Data Platform,Data Platform,1,1
about_us_begin_005,begin,years_at_company,3,3,1,1
about_us_begin_005,begin,weekly_hours,45,45,1,1
about_us_begin_005,begin,ALL_FIELDS,,,1,1
about_us_end_087,end,job_title,Product Manager,Product Manager,1,1
about_us_end_087,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_087,end,years_at_company,4,4,1,1
about_us_end_087,end,weekly_hours,45,45,1,1
about_us_end_087,end,ALL_FIELDS,,,1,1
about_us_end_068,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_068,end,department,People Operations,People Operations,1,1
about_us_end_068,end,years_at_company,2,2,1,1
about_us_end_068,end,weekly_hours,45,45,1,1
about_us_end_068,end,ALL_FIELDS,,,1,1
about_us_middle_006,middle,job_title,Data Scientist,Data Scientist,1,1
about_us_middle_006,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_006,middle,years_at_company,7,7,1,1
about_us_middle_006,middle,weekly_hours,45,45,1,1
about_us_middle_006,middle,ALL_FIELDS,,,1,1
about_us_begin_013,begin,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_begin_013,begin,department,Operations,Operations,1,1
about_us_begin_013,begin,years_at_company,5,5,1,1
about_us_begin_013,begin,weekly_hours,40,40,1,1
about_us_begin_013,begin,ALL_FIELDS,,,1,1
about_us_end_091,end,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_end_091,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_091,end,years_at_company,7,7,1,1
about_us_end_091,end,weekly_hours,40,40,1,1
about_us_end_091,end,ALL_FIELDS,,,1,1
about_us_middle_051,middle,job_title,Data Analyst,Data Analyst,1,1
about_us_middle_051,middle,department,People Operations,People Operations,1,1
about_us_middle_051,middle,years_at_company,3,3,1,1
about_us_middle_051,middle,weekly_hours,40,40,1,1
about_us_middle_051,middle,ALL_FIELDS,,,1,1
about_us_begin_044,begin,job_title,Business Analyst,Business Analyst,1,1
about_us_begin_044,begin,department,Operations,Operations,1,1
about_us_begin_044,begin,years_at_company,5,5,1,1
about_us_begin_044,begin,weekly_hours,45,45,1,1
about_us_begin_044,begin,ALL_FIELDS,,,1,1
about_us_end_029,end,job_title,Software Engineer,Software Engineer,1,1
about_us_end_029,end,department,Operations,Operations,1,1
about_us_end_029,end,years_at_company,3,3,1,1
about_us_end_029,end,weekly_hours,40,40,1,1
about_us_end_029,end,ALL_FIELDS,,,1,1
about_us_begin_033,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_033,begin,department,Marketing Analytics,Marketing Analytics,1,1
about_us_begin_033,begin,years_at_company,3,3,1,1
about_us_begin_033,begin,weekly_hours,35,35,1,1
about_us_begin_033,begin,ALL_FIELDS,,,1,1
about_us_middle_026,middle,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_middle_026,middle,department,Product Analytics,Product Analytics,1,1
about_us_middle_026,middle,years_at_company,6,6,1,1
about_us_middle_026,middle,weekly_hours,35,35,1,1
about_us_middle_026,middle,ALL_FIELDS,,,1,1
about_us_end_009,end,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_end_009,end,department,Marketing Analytics,Marketing Analytics,1,1
about_us_end_009,end,years_at_company,4,4,1,1
about_us_end_009,end,weekly_hours,40,40,1,1
about_us_end_009,end,ALL_FIELDS,,,1,1
about_us_begin_064,begin,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_begin_064,begin,department,Marketing Analytics,Marketing Analytics,1,1
about_us_begin_064,begin,years_at_company,3,3,1,1
about_us_begin_064,begin,weekly_hours,40,40,1,1
about_us_begin_064,begin,ALL_FIELDS,,,1,1
about_us_middle_071,middle,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_middle_071,middle,department,Data Platform,Data Platform,1,1
about_us_middle_071,middle,years_at_company,2,2,1,1
about_us_middle_071,middle,weekly_hours,35,35,1,1
about_us_middle_071,middle,ALL_FIELDS,,,1,1
about_us_middle_088,middle,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_middle_088,middle,department,People Operations,People Operations,1,1
about_us_middle_088,middle,years_at_company,5,5,1,1
about_us_middle_088,middle,weekly_hours,40,40,1,1
about_us_middle_088,middle,ALL_FIELDS,,,1,1
about_us_begin_072,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_072,begin,department,People Operations,People Operations,1,1
about_us_begin_072,begin,years_at_company,2,2,1,1
about_us_begin_072,begin,weekly_hours,35,35,1,1
about_us_begin_072,begin,ALL_FIELDS,,,1,1
about_us_middle_067,middle,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_middle_067,middle,department,Marketing Analytics,Marketing Analytics,1,1
about_us_middle_067,middle,years_at_company,6,6,1,1
about_us_middle_067,middle,weekly_hours,40,40,1,1
about_us_middle_067,middle,ALL_FIELDS,,,1,1
about_us_end_048,end,job_title,Data Analyst,Data Analyst,1,1
about_us_end_048,end,department,Data Platform,Data Platform,1,1
about_us_end_048,end,years_at_company,4,4,1,1
about_us_end_048,end,weekly_hours,45,45,1,1
about_us_end_048,end,ALL_FIELDS,,,1,1
about_us_begin_025,begin,job_title,Product Manager,Product Manager,1,1
about_us_begin_025,begin,department,Operations,Operations,1,1
about_us_begin_025,begin,years_at_company,5,5,1,1
about_us_begin_025,begin,weekly_hours,40,40,1,1
about_us_begin_025,begin,ALL_FIELDS,,,1,1
about_us_middle_030,middle,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_middle_030,middle,department,Engineering,Engineering,1,1
about_us_middle_030,middle,years_at_company,3,3,1,1
about_us_middle_030,middle,weekly_hours,45,45,1,1
about_us_middle_030,middle,ALL_FIELDS,,,1,1
about_us_end_033,end,job_title,Product Manager,Product Manager,1,1
about_us_end_033,end,department,People Operations,People Operations,1,1
about_us_end_033,end,years_at_company,6,6,1,1
about_us_end_033,end,weekly_hours,45,45,1,1
about_us_end_033,end,ALL_FIELDS,,,1,1
about_us_end_064,end,job_title,Product Manager,Product Manager,1,1
about_us_end_064,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_064,end,years_at_company,6,6,1,1
about_us_end_064,end,weekly_hours,45,45,1,1
about_us_end_064,end,ALL_FIELDS,,,1,1
about_us_begin_009,begin,job_title,Product Manager,Product Manager,1,1
about_us_begin_009,begin,department,Product Analytics,Product Analytics,1,1
about_us_begin_009,begin,years_at_company,7,7,1,1
about_us_begin_009,begin,weekly_hours,45,45,1,1
about_us_begin_009,begin,ALL_FIELDS,,,1,1
about_us_end_072,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_072,end,department,Operations,Operations,1,1
about_us_end_072,end,years_at_company,4,4,1,1
about_us_end_072,end,weekly_hours,35,35,1,1
about_us_end_072,end,ALL_FIELDS,,,1,1
about_us_end_025,end,job_title,Product Manager,Product Manager,1,1
about_us_end_025,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_025,end,years_at_company,4,4,1,1
about_us_end_025,end,weekly_hours,40,40,1,1
about_us_end_025,end,ALL_FIELDS,,,1,1
about_us_begin_048,begin,job_title,Product Manager,Product Manager,1,1
about_us_begin_048,begin,department,Marketing Analytics,Marketing Analytics,1,1
about_us_begin_048,begin,years_at_company,6,6,1,1
about_us_begin_048,begin,weekly_hours,40,40,1,1
about_us_begin_048,begin,ALL_FIELDS,,,1,1
about_us_begin_049,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_049,begin,department,People Operations,People Operations,1,1
about_us_begin_049,begin,years_at_company,5,5,1,1
about_us_begin_049,begin,weekly_hours,45,45,1,1
about_us_begin_049,begin,ALL_FIELDS,,,1,1
about_us_end_024,end,job_title,Product Manager,Product Manager,1,1
about_us_end_024,end,department,Data Platform,Data Platform,1,1
about_us_end_024,end,years_at_company,5,5,1,1
about_us_end_024,end,weekly_hours,40,40,1,1
about_us_end_024,end,ALL_FIELDS,,,1,1
about_us_end_073,end,job_title,Data Analyst,Data Analyst,1,1
about_us_end_073,end,department,Operations,Operations,1,1
about_us_end_073,end,years_at_company,3,3,1,1
about_us_end_073,end,weekly_hours,40,40,1,1
about_us_end_073,end,ALL_FIELDS,,,1,1
about_us_begin_008,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_008,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_008,begin,years_at_company,3,3,1,1
about_us_begin_008,begin,weekly_hours,40,40,1,1
about_us_begin_008,begin,ALL_FIELDS,,,1,1
about_us_end_065,end,job_title,Data Analyst,Data Analyst,1,1
about_us_end_065,end,department,Engineering,Engineering,1,1
about_us_end_065,end,years_at_company,2,2,1,1
about_us_end_065,end,weekly_hours,40,40,1,1
about_us_end_065,end,ALL_FIELDS,,,1,1
about_us_end_032,end,job_title,Product Manager,Product Manager,1,1
about_us_end_032,end,department,People Operations,People Operations,1,1
about_us_end_032,end,years_at_company,4,4,1,1
about_us_end_032,end,weekly_hours,40,40,1,1
about_us_end_032,end,ALL_FIELDS,,,1,1
about_us_begin_024,begin,job_title,Analytics Engineer,Analytics Engineer,1,1
about_us_begin_024,begin,department,Business Intelligence,Business Intelligence,1,1
about_us_begin_024,begin,years_at_company,4,4,1,1
about_us_begin_024,begin,weekly_hours,35,35,1,1
about_us_begin_024,begin,ALL_FIELDS,,,1,1
about_us_middle_031,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_031,middle,department,Data Platform,Data Platform,1,1
about_us_middle_031,middle,years_at_company,3,3,1,1
about_us_middle_031,middle,weekly_hours,35,35,1,1
about_us_middle_031,middle,ALL_FIELDS,,,1,1
about_us_end_049,end,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_end_049,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_049,end,years_at_company,2,2,1,1
about_us_end_049,end,weekly_hours,45,45,1,1
about_us_end_049,end,ALL_FIELDS,,,1,1
about_us_middle_089,middle,job_title,Data Scientist,Data Scientist,1,1
about_us_middle_089,middle,department,Operations,Operations,1,1
about_us_middle_089,middle,years_at_company,3,3,1,1
about_us_middle_089,middle,weekly_hours,35,35,1,1
about_us_middle_089,middle,ALL_FIELDS,,,1,1
about_us_begin_073,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_073,begin,department,Data Platform,Data Platform,1,1
about_us_begin_073,begin,years_at_company,6,6,1,1
about_us_begin_073,begin,weekly_hours,45,45,1,1
about_us_begin_073,begin,ALL_FIELDS,,,1,1
about_us_middle_066,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_066,middle,department,Operations,Operations,1,1
about_us_middle_066,middle,years_at_company,2,2,1,1
about_us_middle_066,middle,weekly_hours,45,45,1,1
about_us_middle_066,middle,ALL_FIELDS,,,1,1
about_us_begin_065,begin,job_title,Software Engineer,Software Engineer,1,1
about_us_begin_065,begin,department,Engineering,Engineering,1,1
about_us_begin_065,begin,years_at_company,4,4,1,1
about_us_begin_065,begin,weekly_hours,45,45,1,1
about_us_begin_065,begin,ALL_FIELDS,,,1,1
about_us_middle_070,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_070,middle,department,Finance Analytics,Finance Analytics,1,1
about_us_middle_070,middle,years_at_company,2,2,1,1
about_us_middle_070,middle,weekly_hours,35,35,1,1
about_us_middle_070,middle,ALL_FIELDS,,,1,1
about_us_end_008,end,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_end_008,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_008,end,years_at_company,2,2,1,1
about_us_end_008,end,weekly_hours,40,40,1,1
about_us_end_008,end,ALL_FIELDS,,,1,1
about_us_begin_032,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_032,begin,department,Product Analytics,Product Analytics,1,1
about_us_begin_032,begin,years_at_company,5,5,1,1
about_us_begin_032,begin,weekly_hours,35,35,1,1
about_us_begin_032,begin,ALL_FIELDS,,,1,1
about_us_middle_027,middle,job_title,Data Analyst,Data Analyst,1,1
about_us_middle_027,middle,department,Data Platform,Data Platform,1,1
about_us_middle_027,middle,years_at_company,4,4,1,1
about_us_middle_027,middle,weekly_hours,40,40,1,1
about_us_middle_027,middle,ALL_FIELDS,,,1,1
about_us_end_028,end,job_title,Software Engineer,Software Engineer,1,1
about_us_end_028,end,department,Data Platform,Data Platform,1,1
about_us_end_028,end,years_at_company,5,5,1,1
about_us_end_028,end,weekly_hours,45,45,1,1
about_us_end_028,end,ALL_FIELDS,,,1,1
about_us_middle_050,middle,job_title,Business Analyst,Business Analyst,1,1
about_us_middle_050,middle,department,,Business Intelligence,0,1
about_us_middle_050,middle,years_at_company,6,6,1,1
about_us_middle_050,middle,weekly_hours,35,35,1,1
about_us_middle_050,middle,ALL_FIELDS,,,0,1
about_us_begin_100,begin,job_title,Data Scientist,Data Scientist,1,1
about_us_begin_100,begin,department,Engineering,Engineering,1,1
about_us_begin_100,begin,years_at_company,7,7,1,1
about_us_begin_100,begin,weekly_hours,45,45,1,1
about_us_begin_100,begin,ALL_FIELDS,,,1,1
about_us_begin_045,begin,job_title,Business Analyst,Business Analyst,1,1
about_us_begin_045,begin,department,Operations,Operations,1,1
about_us_begin_045,begin,years_at_company,3,3,1,1
about_us_begin_045,begin,weekly_hours,40,40,1,1
about_us_begin_045,begin,ALL_FIELDS,,,1,1
about_us_end_090,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_090,end,department,Operations,Operations,1,1
about_us_end_090,end,years_at_company,7,7,1,1
about_us_end_090,end,weekly_hours,35,35,1,1
about_us_end_090,end,ALL_FIELDS,,,1,1
about_us_middle_007,middle,job_title,Data Scientist,Data Scientist,1,1
about_us_middle_007,middle,department,People Operations,People Operations,1,1
about_us_middle_007,middle,years_at_company,7,7,1,1
about_us_middle_007,middle,weekly_hours,40,40,1,1
about_us_middle_007,middle,ALL_FIELDS,,,1,1
about_us_begin_012,begin,job_title,Data Analyst,Data Analyst,1,1
about_us_begin_012,begin,department,People Operations,People Operations,1,1
about_us_begin_012,begin,years_at_company,5,5,1,1
about_us_begin_012,begin,weekly_hours,35,35,1,1
about_us_begin_012,begin,ALL_FIELDS,,,1,1
about_us_end_086,end,job_title,Software Engineer,Software Engineer,1,1
about_us_end_086,end,department,Product Analytics,Product Analytics,1,1
about_us_end_086,end,years_at_company,2,2,1,1
about_us_end_086,end,weekly_hours,40,40,1,1
about_us_end_086,end,ALL_FIELDS,,,1,1
about_us_end_069,end,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_end_069,end,department,Finance Analytics,Finance Analytics,1,1
about_us_end_069,end,years_at_company,7,7,1,1
about_us_end_069,end,weekly_hours,40,40,1,1
about_us_end_069,end,ALL_FIELDS,,,1,1
about_us_middle_011,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_011,middle,department,Finance Analytics,Finance Analytics,1,1
about_us_middle_011,middle,years_at_company,3,3,1,1
about_us_middle_011,middle,weekly_hours,40,40,1,1
about_us_middle_011,middle,ALL_FIELDS,,,1,1
about_us_begin_004,begin,job_title,Senior Data Scientist,Senior Data Scientist,1,1
about_us_begin_004,begin,department,People Operations,People Operations,1,1
about_us_begin_004,begin,years_at_company,4,4,1,1
about_us_begin_004,begin,weekly_hours,40,40,1,1
about_us_begin_004,begin,ALL_FIELDS,,,1,1
about_us_middle_046,middle,job_title,Product Manager,Product Manager,1,1
about_us_middle_046,middle,department,Engineering,Engineering,1,1
about_us_middle_046,middle,years_at_company,3,3,1,1
about_us_middle_046,middle,weekly_hours,35,35,1,1
about_us_middle_046,middle,ALL_FIELDS,,,1,1
about_us_begin_053,begin,job_title,Senior Data Analyst,Senior Data Analyst,1,1
about_us_begin_053,begin,department,Data Platform,Data Platform,1,1
about_us_begin_053,begin,years_at_company,3,3,1,1
about_us_begin_053,begin,weekly_hours,45,45,1,1
about_us_begin_053,begin,ALL_FIELDS,,,1,1
about_us_end_045,end,job_title,Business Analyst,Business Analyst,1,1
about_us_end_045,end,department,Business Intelligence,Business Intelligence,1,1
about_us_end_045,end,years_at_company,4,4,1,1
about_us_end_045,end,weekly_hours,35,35,1,1
about_us_end_045,end,ALL_FIELDS,,,1,1
about_us_end_100,end,job_title,Data Analyst,Data Analyst,1,1
